age,gender,weight_kg,height_m,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,fat_percentage,water_intake_liters,workout_frequency_daysweek,experience_level,bmi,daily_meals_frequency,physical_exercise,carbs,proteins,fats,calories,meal_name,meal_type,diet_type,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,name_of_exercise,sets,reps,benefit,burns_calories_per_30_min,target_muscle_group,equipment_needed,difficulty_level,body_part,type_of_muscle,workout,bmi_calc,cal_from_macros,pct_carbs,protein_per_kg,pct_hrr,pct_maxhr,cal_balance,lean_mass_kg,expected_burn,burns_calories_per_30_min_bc,burns_calories_bin,age_group
57,Male,90,1,198,150,55,0,1089,HIIT,28,2,2,1,30,3,0,312,125,83,2316,Other,Dinner,Vegan,8,181,61,482,Fried,58,44,3,Tricep Extensions,4,23,Improves shoulder mobility and posture,336,"Back, Hamstrings, Glutes",Cable Machine,Beginner,Back,Middle,Hammer curl,30,2504,0,1,0,0,1227,64,604,9223372036854775807,Low,46-60
58,Female,65,1,169,128,56,0,554,Cardio,23,1,2,1,21,3,0,224,89,60,1838,Other,Snack,Paleo,37,593,60,449,Roasted,21,39,4,Reverse Lunges,4,22,Builds chest strength,330,"Back, Hamstrings, Glutes",None or Dumbbells,Beginner,Arms,Anterior,Standing calf raises,21,1802,0,1,0,0,1283,49,417,9223372036854775807,Low,46-60
32,Female,53,1,193,126,73,1,1242,HIIT,25,2,1,1,22,2,0,239,96,64,1356,Other,Breakfast,Vegan,4,1519,219,294,Steamed,17,9,3,Zottman Curls,4,15,Improves posture and strengthens upper back,336,Core,Bench or Chair,Intermediate,Arms,Lateral,Standing calf raises,22,1929,0,1,0,0,113,39,693,9223372036854775807,Low,31-45
50,Female,56,1,184,162,74,1,1520,HIIT,27,2,2,1,22,1,0,299,119,79,1650,Other,Snack,Paleo,18,2190,148,169,Grilled,50,59,2,Resistance Band Pull-Aparts,3,24,Improves posture and back strength,350,Lower Abs,Resistance Band,Beginner,Abs,Lower Chest,Fat grip dumbbell curl,22,2396,0,2,0,0,129,40,882,9223372036854775807,High,46-60
40,Male,51,1,165,125,59,1,1056,Cardio,17,2,4,2,15,3,0,222,88,59,1599,Other,Breakfast,Vegetarian,40,1470,192,274,Steamed,57,84,2,Lunges,4,20,Combines lower body and upper body strength,360,"Glutes, Hamstrings, Core",Barbell,Intermediate,Arms,Upper,Overhead triceps extensions,15,1777,0,1,0,0,542,42,793,9223372036854775807,Very High,31-45
42,Female,66,1,178,135,59,1,1198,Strength,18,2,2,2,19,2,0,228,91,61,1748,Other,Breakfast,Low-Carb,39,263,127,451,Boiled,21,105,4,Dragon Flags,5,21,Strengthens back and improves posture,341,"Quadriceps, Glutes",Kettlebell,Advanced,Forearms,Lateral,Hammer curls,19,1836,0,1,0,0,549,54,757,9223372036854775807,Medium,31-45
31,Male,59,1,183,160,64,0,505,Strength,25,1,2,1,21,3,0,283,113,75,1657,Other,Lunch,Low-Carb,29,696,159,273,Boiled,36,47,3,Lat Pulldowns,4,17,Strengthens shoulders,367,Full Core,Low Bar or TRX,Beginner,Legs,Lower,Bent-over rows,21,2268,0,1,0,0,1151,44,375,9223372036854775807,Very High,31-45
32,Male,46,1,193,143,50,1,1568,Strength,15,2,3,2,12,3,0,178,71,47,1285,Other,Lunch,Paleo,15,2272,32,376,Roasted,45,85,3,Burpees,4,24,Improves balance and leg strength,339,Full Body,None or Dumbbell,Beginner,Shoulders,Wrist Extensors,Hammer curls,12,1424,0,1,0,0,-283,39,985,9223372036854775807,Medium,31-45
51,Male,68,1,178,147,67,1,1414,HIIT,25,2,3,1,25,1,0,230,91,60,1856,Other,Lunch,Balanced,32,2397,18,297,Roasted,23,52,1,Plank,4,15,Strengthens core and improves mobility,339,"Glutes, Hamstrings",Box or Platform,Beginner,Arms,Grip Strength,Hyperextensions,25,1835,0,1,0,0,441,51,794,9223372036854775807,Medium,46-60
55,Female,75,1,196,157,64,1,720,Yoga,25,2,3,1,25,2,0,257,102,68,2106,Other,Lunch,Vegetarian,22,1670,231,288,Raw,26,43,2,Bulgarian Split Squats,5,20,Strengthens lower abs and hip flexors,339,Quadriceps,Dumbbells,Advanced,Abs,Lateral,Triceps pushdowns,25,2051,0,1,0,0,1385,56,740,9223372036854775807,Medium,46-60
21,Female,45,1,164,139,73,1,913,Cardio,17,2,2,1,14,4,0,235,94,63,1323,Other,Lunch,Balanced,43,1251,261,481,Baked,17,102,4,Calf Raises,3,22,Builds back strength,348,"Chest, Triceps",Low Bar or TRX,Advanced,Arms,Grip Strength,Military press,14,1886,0,2,0,0,409,37,724,9223372036854775807,Medium,18-30
45,Male,51,1,185,160,72,1,1462,HIIT,19,2,3,1,15,3,0,244,97,65,1397,Other,Snack,Paleo,6,2016,128,431,Steamed,58,61,1,Inverted Rows,4,14,Isolates triceps,310,"Core, Shoulders, Legs",Kettlebell,Beginner,Legs,Upper,Pull-ups,15,1954,0,1,0,0,-65,41,750,9223372036854775807,Low,31-45
51,Male,70,1,178,139,53,1,926,Yoga,33,1,3,1,29,2,0,180,73,48,1882,Other,Lunch,Balanced,10,1614,134,121,Fried,44,31,3,Wall Angels,4,20,Builds lower body power and endurance,335,Shoulders,Barbell,Advanced,Abs,Middle,Triceps pushdowns,29,1449,0,1,0,0,955,46,940,9223372036854775807,Low,46-60
38,Male,68,1,170,149,73,1,950,Yoga,23,3,4,2,18,2,0,280,112,74,1779,Other,Lunch,Balanced,4,1504,68,489,Baked,10,19,2,Push-ups,4,19,Builds back strength,369,Core,Resistance Band or Cable Machine,Advanced,Shoulders,Anterior,Barbell hip thrusts,18,2243,0,1,0,0,828,52,975,9223372036854775807,Very High,31-45
30,Female,63,1,166,157,65,0,726,HIIT,23,2,2,1,19,1,0,230,92,61,1555,Other,Dinner,Low-Carb,15,190,144,131,Steamed,58,109,3,Renegade Rows,3,21,Builds unilateral leg strength and balance,343,"Back, Hamstrings, Glutes",Parallel Bars or Chair,Advanced,Arms,Wrist Extensors,Barbell squats,19,1846,0,1,0,0,828,47,412,9223372036854775807,Medium,18-30
25,Female,57,1,169,155,65,1,970,Yoga,26,1,2,1,23,3,0,197,79,52,1435,Other,Lunch,Vegan,46,1436,64,425,Roasted,54,12,4,Russian Twists,5,19,Improves core stability,350,"Rear Deltoids, Upper Back",None or Dumbbells,Intermediate,Abs,Anterior,Seated calf raises,23,1579,0,1,0,0,464,42,945,9223372036854775807,High,18-30
21,Male,102,1,163,153,64,1,1199,Cardio,31,2,2,1,30,2,0,228,91,60,2665,Other,Dinner,Keto,13,385,270,236,Boiled,34,80,3,Push-ups,4,21,Strengthens shoulders,343,"Back, Biceps",Dumbbells,Beginner,Chest,Lateral,Leg extensions,30,1830,0,0,0,0,1466,70,858,9223372036854775807,Medium,18-30
35,Female,64,1,198,142,71,1,1111,Strength,23,2,3,1,21,2,0,238,95,63,1693,Other,Breakfast,Vegan,41,566,12,154,Roasted,10,64,4,Leg Press,5,22,Full body workout,343,"Back, Core, Shoulders",Cable Machine,Beginner,Shoulders,Upper,Wrist extension,21,1910,0,1,0,0,581,48,706,9223372036854775807,Medium,31-45
56,Female,118,1,199,125,67,0,662,Strength,32,3,1,1,32,2,0,208,83,55,3019,Other,Dinner,Vegan,42,1064,4,474,Baked,21,51,3,Squats,4,21,Targets abdominal muscles,352,Shoulders,Cable Machine or Resistance Band,Beginner,Chest,Lower,Plate pinch,32,1666,0,0,0,0,2356,80,472,9223372036854775807,High,46-60
58,Female,75,1,192,136,58,1,950,Cardio,22,2,1,1,24,4,0,198,79,52,1970,Other,Snack,Keto,42,1878,62,467,Grilled,10,75,2,Turkish Get-ups,3,18,Targets obliques and improves core rotation,334,"Lower Chest, Triceps",Box or Platform,Intermediate,Abs,Wrist Flexors,Romanian deadlifts,24,1584,0,1,0,0,1019,58,721,9223372036854775807,Low,46-60
21,Male,71,1,196,158,55,1,989,Yoga,23,1,3,1,22,2,0,244,98,64,2039,Other,Lunch,Vegetarian,7,810,244,205,Raw,10,44,1,Bear Crawls,4,19,Full body workout,340,"Quadriceps, Hamstrings, Glutes",Dumbbells or Barbell,Intermediate,Shoulders,Lower,Leg press,22,1951,0,1,0,0,1049,54,1021,9223372036854775807,Medium,18-30
51,Male,64,1,169,124,54,1,1419,Cardio,24,2,4,1,25,3,0,209,83,56,1716,Other,Snack,Keto,39,1097,45,221,Fried,37,82,2,Kettlebell Swings,4,22,Builds calf muscles,341,"Legs, Core",Cable Machine or Resistance Band,Intermediate,Legs,Upper,Leg press,25,1674,0,1,0,0,296,48,1010,9223372036854775807,Medium,46-60
32,Female,45,1,188,144,61,0,1111,HIIT,24,1,3,1,20,3,0,281,113,75,1296,Other,Lunch,Low-Carb,34,1459,76,239,Roasted,26,81,2,Resistance Band Pull-Aparts,5,21,Builds upper body strength,337,"Quadriceps, Glutes",Step or Box,Beginner,Shoulders,Grip Strength,Romanian deadlifts,20,2261,0,2,0,0,184,34,620,9223372036854775807,Low,31-45
50,Female,108,1,182,156,63,0,652,HIIT,34,3,2,1,34,2,0,177,71,47,2940,Other,Snack,Balanced,28,152,243,140,Raw,12,19,4,Push-ups,4,19,Builds chest strength,346,"Core, Lower Back",Wall,Intermediate,Back,Quads,Wrist extension,34,1428,0,0,0,0,2287,71,373,9223372036854775807,Medium,46-60
38,Female,107,1,162,159,59,0,721,Strength,27,3,2,1,30,3,0,214,85,57,2840,Other,Dinner,Vegetarian,22,775,62,215,Raw,43,12,1,Bench Press,4,17,Improves shoulder mobility and posture,369,"Lower Abs, Hip Flexors",None or Dumbbell,Intermediate,Abs,Lower,Decline cable crossovers,30,1715,0,0,0,0,2118,77,539,9223372036854775807,Very High,31-45
46,Female,46,1,165,158,64,1,1238,Cardio,18,1,3,2,12,2,0,285,113,76,1345,Other,Dinner,Keto,0,679,94,206,Fried,49,80,4,Burpees,4,14,Targets upper chest,357,"Shoulders, Triceps",Low Bar or TRX,Intermediate,Forearms,Middle,Triceps dips,12,2282,0,2,0,0,106,37,922,9223372036854775807,High,46-60
36,Female,71,1,161,120,73,1,794,Yoga,26,1,2,2,26,4,0,249,100,65,2005,Other,Breakfast,Paleo,19,1879,7,497,Baked,10,97,3,Bear Crawls,5,15,Improves lower back strength,367,"Glutes, Hamstrings",Bench or Chair,Intermediate,Forearms,Lower,Close-grip bench press,26,1992,0,1,0,0,1210,52,809,9223372036854775807,Very High,31-45
57,Female,82,1,170,142,54,1,2229,HIIT,26,3,3,2,23,3,0,254,101,67,1984,Other,Lunch,Balanced,0,2314,226,240,Grilled,27,8,3,Prone Cobras,3,21,Improves core stability and balance,335,"Obliques, Core",Step or Box,Intermediate,Arms,Wrist Flexors,Skull crushers,23,2028,0,1,0,0,-245,60,1047,9223372036854775807,Low,46-60
46,Female,79,1,170,148,67,0,722,Strength,25,3,3,1,25,4,0,255,101,68,2044,Other,Snack,Vegetarian,20,891,7,133,Steamed,53,35,4,Reverse Lunges,4,15,Improves core stability and upper body strength,347,"Upper Back, Rear Deltoids",Bench or Chair,Intermediate,Chest,Wrist Flexors,Plank,25,2042,0,1,0,0,1321,59,507,9223372036854775807,Medium,46-60
48,Female,68,1,169,159,73,0,651,Cardio,28,2,3,1,23,3,0,263,105,70,1754,Other,Breakfast,Low-Carb,17,753,45,366,Grilled,26,9,3,Face Pulls,3,18,Strengthens core and improves mobility,344,"Lower Back, Glutes",Dumbbells,Intermediate,Abs,Lateral,Leg raises,23,2115,0,1,0,0,1102,48,509,9223372036854775807,Medium,46-60
33,Female,78,1,160,156,69,1,1238,Cardio,28,1,4,2,28,2,0,176,71,47,2340,Other,Breakfast,Keto,36,1842,87,482,Boiled,25,52,1,Dragon Flags,4,17,Improves cardiovascular fitness,343,Shoulders,"Bench, Barbell",Beginner,Forearms,Lower,Pull-ups,28,1422,0,0,0,0,1101,56,886,9223372036854775807,Medium,31-45
54,Male,116,2,183,123,64,1,744,Yoga,30,3,3,1,29,3,0,308,122,81,3130,Other,Dinner,Keto,1,2400,111,469,Baked,21,57,1,Push Ups,4,18,Strengthens triceps and chest,362,"Chest, Triceps",Dumbbells or Barbell,Intermediate,Shoulders,Lower Chest,Dumbbell curls,29,2459,0,1,0,0,2385,80,820,9223372036854775807,Very High,46-60
45,Male,83,2,188,161,65,1,1912,Cardio,22,3,5,2,20,4,0,244,98,65,2212,Other,Breakfast,Vegetarian,26,2385,241,361,Raw,6,34,2,Kettlebell Swings,4,16,Strengthens shoulders,362,"Quadriceps, Hamstrings, Glutes",Bench or Chair,Intermediate,Forearms,Wrist Flexors,Wrist curl,20,1962,0,1,0,0,299,64,1335,9223372036854775807,Very High,31-45
33,Male,66,1,191,157,51,0,720,Cardio,26,2,3,1,23,3,0,167,67,44,1798,Other,Dinner,Balanced,3,1815,17,104,Roasted,14,8,3,Bicep Curls,4,22,Targets biceps and forearms,361,"Core, Shoulders, Legs",Bench or Step,Intermediate,Back,Quads,Concentration curls,23,1342,0,1,0,0,1077,49,593,9223372036854775807,Very High,31-45
21,Female,39,1,191,120,57,1,1925,HIIT,19,2,4,1,16,3,0,218,87,58,1199,Other,Dinner,Balanced,6,233,77,467,Raw,48,35,4,Push Ups,5,17,Builds back strength,342,"Lower Abs, Hip Flexors",Resistance Band or Cable Machine,Advanced,Arms,Grip Strength,Barbell rows,16,1752,0,2,0,0,-726,31,1001,9223372036854775807,Medium,18-30
57,Male,63,1,176,154,72,1,1643,Cardio,21,2,4,3,19,3,0,311,124,82,1742,Other,Breakfast,Vegetarian,18,2458,282,328,Boiled,34,72,3,Deadlifts,4,19,Strengthens lower abs,356,Shoulders,"Bench, Barbell",Beginner,Forearms,Wrist Flexors,Plank,19,2490,0,1,0,0,98,49,1126,9223372036854775807,High,46-60
55,Female,51,1,180,167,49,0,514,Yoga,21,2,3,1,18,1,0,215,86,57,1558,Other,Breakfast,Low-Carb,19,62,136,204,Grilled,21,13,2,Wall Angels,4,22,Strengthens core and improves mobility,362,"Lower Back, Glutes","Bench, Barbell",Advanced,Legs,Lower Chest,Bent-over rows,18,1730,0,1,0,0,1043,40,565,9223372036854775807,Very High,46-60
45,Female,50,1,182,129,59,0,880,HIIT,16,2,1,1,15,3,0,196,78,51,1434,Other,Breakfast,Paleo,38,549,79,410,Fried,51,86,4,Bird Dogs,5,15,Strengthens core and improves mobility,341,"Biceps, Forearms",Kettlebell,Advanced,Forearms,Anterior,Crunches,15,1568,0,1,0,0,553,42,498,9223372036854775807,Medium,31-45
52,Female,85,1,189,135,66,1,1760,Cardio,25,3,4,3,26,3,0,215,85,57,2671,Other,Dinner,Balanced,32,1484,104,113,Raw,59,47,1,Reverse Lunges,4,21,Builds lower body power and endurance,361,"Obliques, Core",Barbell,Intermediate,Abs,Anterior,Skull crushers,26,1720,0,1,0,0,910,63,1220,9223372036854775807,Very High,46-60
33,Female,68,1,192,131,60,1,1811,HIIT,28,2,4,2,30,1,0,270,107,71,1950,Other,Breakfast,Paleo,34,476,234,309,Steamed,10,45,1,Russian Twists,4,15,Builds back strength,343,Full Core,Low Bar or TRX,Beginner,Abs,Grip Strength,Military press,30,2154,0,1,0,0,138,48,942,9223372036854775807,Medium,31-45
22,Female,48,1,195,153,50,0,500,Yoga,21,1,3,1,18,3,0,269,108,72,1475,Other,Snack,Vegetarian,30,2432,280,495,Fried,40,73,2,Pistol Squats,4,22,Improves shoulder health and posture,343,"Legs, Shoulders, Core",Resistance Band,Beginner,Arms,Lower,Triceps pushdowns,18,2160,0,2,0,0,974,37,522,9223372036854775807,Medium,18-30
52,Male,81,1,165,136,52,1,1099,Strength,28,2,3,1,27,2,0,221,87,58,2130,Other,Lunch,Balanced,6,1222,242,424,Baked,27,120,4,Thrusters,3,16,Improves hip power and cardiovascular fitness,341,"Rear Deltoids, Upper Back",Bench or Sturdy Surface,Beginner,Shoulders,Grip Strength,Towel pull-up,27,1769,0,1,0,0,1030,58,696,9223372036854775807,Medium,46-60
27,Female,114,1,184,165,55,1,1124,Strength,32,3,3,2,32,3,0,228,91,61,3041,Other,Snack,Vegan,13,363,211,439,Baked,44,83,2,Decline Push-ups,4,24,Full body workout,370,"Core, Shoulders, Legs",Kettlebell,Beginner,Shoulders,Lower,Lateral raises,32,1836,0,0,0,0,1916,77,769,9223372036854775807,Very High,18-30
18,Male,66,1,169,121,61,0,620,Yoga,26,1,2,1,21,2,0,202,80,54,1674,Other,Snack,Balanced,0,1738,48,295,Fried,27,11,3,Inverted Rows,4,15,Improves posture and back strength,366,"Full Body, Core, Shoulders",Low Bar or TRX,Intermediate,Shoulders,Lower,Triceps pushdowns,21,1624,0,1,0,0,1053,49,689,9223372036854775807,Very High,<18
55,Male,109,1,187,165,66,1,1716,HIIT,35,3,3,2,39,3,0,263,106,70,2958,Other,Dinner,Low-Carb,25,1905,211,237,Grilled,18,51,3,Dead Bugs,4,23,Targets lower chest,371,"Glutes, Hamstrings, Core",Barbell,Intermediate,Forearms,Grip Strength,Hyperextensions,39,2111,0,0,0,0,1242,71,966,9223372036854775807,Very High,46-60
28,Female,52,1,168,163,69,1,1745,HIIT,26,2,3,2,20,3,0,241,96,64,1442,Other,Lunch,Vegetarian,0,1484,209,352,Roasted,58,30,1,Jumping Jacks,5,19,Combines lower body and upper body strength,366,"Full Body, Core, Shoulders",None or Dumbbells,Intermediate,Chest,Lower,Bent-over rows,20,1931,0,1,0,0,-303,38,967,9223372036854775807,Very High,18-30
35,Male,63,1,199,144,65,1,1907,Strength,24,2,5,3,25,3,0,277,111,74,1698,Other,Breakfast,Paleo,12,1518,158,397,Fried,30,26,3,Dead Bugs,4,16,Improves unilateral leg strength and balance,334,"Core, Shoulders, Legs",Cable Machine or Resistance Band,Beginner,Shoulders,Wrist Flexors,Pull-ups,25,2224,0,1,0,0,-209,47,1089,9223372036854775807,Low,31-45
48,Male,114,1,174,140,56,1,1204,Cardio,29,3,3,1,33,2,0,281,112,75,2883,Other,Breakfast,Vegetarian,34,1201,226,252,Boiled,39,110,2,Push-ups,4,24,Targets obliques and improves core rotation,350,"Core, Shoulders, Hips",Parallel Bars or Chair,Intermediate,Back,Quads,Towel pull-up,33,2251,0,0,0,0,1678,80,960,9223372036854775807,High,46-60
41,Male,59,1,194,141,52,1,1851,Cardio,21,2,4,3,19,3,0,201,81,54,1823,Other,Lunch,Vegetarian,34,2131,206,429,Fried,9,21,1,Bicep Curls,4,16,Builds unilateral leg strength and balance,364,Calves,Resistance Band or Cable Machine,Beginner,Forearms,Quads,Dumbbell rows,19,1622,0,1,0,0,-28,46,1297,9223372036854775807,Very High,31-45
49,Male,46,1,168,120,72,1,1848,HIIT,18,2,4,2,15,1,0,284,113,75,1349,Other,Dinner,Vegetarian,3,888,169,150,Grilled,8,30,4,Push-ups,5,25,Improves posture and strengthens upper back,356,"Lower Back, Glutes",Kettlebell,Beginner,Arms,Triceps,Towel pull-up,15,2270,0,2,0,0,-499,38,999,9223372036854775807,High,46-60
54,Female,116,2,184,122,64,1,1352,HIIT,28,3,3,1,29,3,0,306,123,82,3168,Other,Dinner,Paleo,2,2402,109,462,Boiled,21,58,1,Dips,5,19,Builds lower body power and endurance,363,"Quadriceps, Calves, Glutes",Cable Machine or Resistance Band,Beginner,Arms,Middle,Bicycle crunches,29,2458,0,1,0,0,1815,83,815,9223372036854775807,Very High,46-60
51,Female,60,1,167,168,60,1,994,Cardio,17,2,1,1,20,3,0,204,81,54,1561,Other,Snack,Vegan,26,1714,5,140,Steamed,38,15,1,Face Pulls,4,18,Builds explosive upper body power,331,Shoulders,Dumbbells or Barbell,Advanced,Back,Middle,Bicycle crunches,20,1632,0,1,1,1,566,49,749,9223372036854775807,Low,46-60
58,Male,65,1,166,120,53,1,1220,Strength,24,2,2,2,24,3,0,245,97,65,1783,Other,Breakfast,Keto,22,1745,14,145,Grilled,10,45,1,Frog Jumps,4,21,Improves cardiovascular fitness,332,"Glutes, Hamstrings",Low Bar or TRX,Beginner,Forearms,Wrist Extensors,Fat grip dumbbell curl,24,1960,0,1,0,0,562,48,751,9223372036854775807,Low,46-60
49,Male,105,1,197,155,59,1,864,Yoga,35,3,3,2,39,3,0,253,101,67,2705,Other,Dinner,Vegetarian,48,2282,13,353,Roasted,10,89,1,Shoulder Press,3,23,Builds calf muscles,365,"Lower Back, Glutes",Parallel Bars or Chair,Beginner,Legs,Posterior,Cable crossovers,39,2031,0,0,0,0,1840,68,876,9223372036854775807,Very High,46-60
49,Female,55,1,175,121,64,1,1444,Yoga,21,2,3,3,23,3,0,231,92,61,1662,Other,Snack,Vegetarian,25,763,233,138,Roasted,17,65,4,Deadlifts,3,23,Targets abdominal muscles,330,"Shoulders, Upper Back",None or Dumbbells,Beginner,Abs,Lateral,Chest flyes,23,1852,0,1,0,0,217,43,1221,9223372036854775807,Low,46-60
24,Female,59,1,185,160,54,1,1898,Strength,29,2,4,3,26,4,0,244,96,64,1738,Other,Dinner,Balanced,4,96,273,415,Steamed,50,118,2,Thrusters,5,14,Strengthens lower abs and hip flexors,328,"Chest, Triceps, Shoulders",None or Dumbbells,Beginner,Arms,Grip Strength,Hanging leg raises,26,1947,0,1,0,0,-160,41,1064,9223372036854775807,Low,18-30
20,Male,55,1,162,161,52,1,1793,HIIT,22,1,4,1,22,2,0,272,108,72,1654,Other,Lunch,Paleo,14,188,26,184,Fried,43,68,3,Leg Raises,4,20,Improves posture and strengthens upper back,360,"Legs, Core",Parallel Bars or Chair,Advanced,Back,Lateral,Dumbbell rows,22,2177,0,1,0,0,-139,42,981,9223372036854775807,Very High,18-30
49,Female,49,1,161,155,60,1,1151,Cardio,20,2,2,1,17,2,0,263,105,70,1153,Other,Snack,Balanced,16,228,137,154,Boiled,27,69,1,Leg Press,5,20,Strengthens lower abs and hip flexors,356,Full Core,Cable Machine or Resistance Band,Intermediate,Back,Posterior,Hammer curl,17,2112,0,2,0,0,1,39,934,9223372036854775807,High,46-60
51,Female,84,1,181,145,55,1,1903,Cardio,31,3,4,3,28,3,0,256,102,67,2457,Other,Lunch,Paleo,6,829,288,379,Baked,36,52,2,Plyo Squats,5,23,Improves balance and leg strength,338,"Core, Lower Back",Step or Box,Intermediate,Abs,Anterior,Incline dumbbell flyes,28,2042,0,1,0,0,553,58,1240,9223372036854775807,Medium,46-60
32,Male,45,1,189,144,61,0,1101,HIIT,20,1,2,1,20,2,0,282,113,75,1360,Other,Breakfast,Keto,34,1450,74,246,Grilled,26,82,2,Rows,5,20,Improves balance and coordination,337,"Back, Hamstrings, Glutes","Bench, Barbell",Advanced,Abs,Wrist Flexors,Decline dumbbell flyes,20,2268,0,2,0,0,258,36,614,9223372036854775807,Low,31-45
47,Female,52,1,173,129,71,0,642,Cardio,23,1,2,1,19,3,0,203,81,54,1474,Other,Snack,Vegan,45,1356,275,418,Roasted,31,93,3,Pull-ups,5,20,Improves core rotation strength,335,Quadriceps,Cable Machine,Beginner,Shoulders,Lateral,Triceps dips,19,1624,0,1,0,0,831,39,489,9223372036854775807,Low,46-60
19,Male,72,1,169,140,63,1,1149,Cardio,24,1,3,1,23,2,0,164,66,43,2084,Other,Snack,Balanced,6,1696,301,406,Grilled,24,8,3,Scissors Kicks,4,21,Builds unilateral leg strength,337,"Lower Back, Glutes",Dumbbells,Beginner,Arms,Lats,Dumbbell curls,23,1315,0,0,0,0,934,54,809,9223372036854775807,Low,18-30
18,Female,69,1,185,155,73,1,778,Yoga,27,1,3,1,27,2,0,206,83,55,1797,Other,Lunch,Vegan,49,56,153,387,Roasted,8,10,1,Push-ups,4,15,Builds lower body power and endurance,331,"Shoulders, Triceps",None or Dumbbells,Advanced,Chest,Grip Strength,Lateral raises,27,1655,0,1,0,0,1018,50,781,9223372036854775807,Low,<18
41,Male,49,1,173,131,63,1,837,Yoga,23,1,3,2,21,3,0,265,106,71,1479,Other,Breakfast,Low-Carb,11,2385,159,222,Raw,16,44,5,Turkish Get-ups,3,20,Improves coordination and cardiovascular health,365,"Legs, Core",Step or Box,Advanced,Abs,Grip Strength,Dumbbell flyes,21,2129,0,2,0,0,641,38,848,9223372036854775807,Very High,31-45
50,Female,57,1,183,130,68,1,776,Yoga,18,2,4,1,15,2,0,176,70,47,1599,Other,Breakfast,Vegetarian,8,1230,139,220,Roasted,46,16,1,Step-ups,4,15,Full body workout,360,"Glutes, Hamstrings, Core",Step or Box,Advanced,Back,Lower,Overhead triceps extensions,15,1411,0,1,0,0,822,46,779,9223372036854775807,Very High,46-60
26,Female,55,1,182,128,53,1,993,Cardio,24,2,3,1,19,1,0,266,106,70,1535,Other,Lunch,Vegetarian,18,1972,265,113,Raw,45,17,4,Pull-ups,3,23,Builds lower body power,338,"Upper Chest, Triceps",Barbell,Intermediate,Abs,Triceps,Bent-over lateral raises,19,2129,0,1,0,0,541,42,764,9223372036854775807,Medium,18-30
41,Male,57,1,161,133,62,1,1830,Cardio,22,2,4,3,20,3,0,298,119,80,1689,Other,Lunch,Paleo,19,1614,92,259,Grilled,60,51,4,Incline Push-ups,5,20,Improves hip power and cardiovascular fitness,327,"Full Body, Core, Shoulders",Step or Box,Intermediate,Back,Triceps,Fat grip dumbbell curl,20,2391,0,2,0,0,-141,44,1153,9223372036854775807,Low,31-45
49,Female,60,1,179,131,60,1,1102,Cardio,21,3,4,1,17,2,0,199,78,53,1621,Other,Breakfast,Vegan,25,387,36,354,Boiled,19,89,2,Superman,4,25,Strengthens triceps and chest,335,"Lower Back, Glutes",Dumbbells or Barbell,Beginner,Forearms,Wrist Flexors,Barbell rows,17,1594,0,1,0,0,518,47,772,9223372036854775807,Low,46-60
46,Female,63,1,186,152,68,1,725,Yoga,24,2,4,1,24,4,0,254,102,68,1993,Other,Snack,Keto,31,1739,29,277,Boiled,19,90,2,Shoulder Press,3,22,Strengthens lower abs,364,Full Body,Dumbbells,Advanced,Legs,Wrist Extensors,Plank,24,2045,0,1,0,0,1267,47,737,9223372036854775807,Very High,46-60
47,Female,94,1,188,140,64,1,729,Yoga,33,3,2,2,32,3,0,285,114,75,2642,Other,Breakfast,Vegetarian,22,1713,105,191,Fried,23,118,3,Box Jumps,4,15,Strengthens core and improves mobility,346,"Back, Hamstrings, Glutes",Box or Platform,Intermediate,Forearms,Lower,Cable crossovers,32,2282,0,1,0,0,1912,62,699,9223372036854775807,Medium,46-60
42,Male,49,1,172,130,63,1,835,Yoga,26,1,3,2,22,3,0,266,106,71,1464,Other,Lunch,Vegan,10,2376,159,223,Raw,15,44,4,Dragon Flags,4,20,Builds chest strength,366,Full Body,Step or Box,Advanced,Legs,Posterior,Hyperextensions,22,2134,0,2,0,0,628,36,849,9223372036854775807,Very High,31-45
